produit,marque,code_barre,prix,prix_num,categorie,magasin,url_magasin,url_produit
Sardines au poivre de Sichuan et à l'huile d'olive LES MOUETTES D'ARVOR,LES MOUETTES D'ARVOR,3365622026560,"2,95 €",2.95,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/sardines-au-poivre-de-sichuan-et-a-l-huile-d-olive-les-mouettes-d-arvor-3365622026560
Huile De Colza Source D’Oméga 3 FLEUR DE COLZA,FLEUR DE COLZA,3265474573000,"2,95 €",2.95,alimentaire_huile,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/huile-de-colza-source-d-omega-3-fleur-de-colza-3265474573000
Riz Long Kamalis TAUREAU AILE,TAUREAU AILE,3760341070571,"2,95 €",2.95,alimentaire_riz,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/riz-long-kamalis-taureau-aile-3760341070571
Pain à Bruschetta GARDAPAN,GARDAPAN,8000744000351,"2,95 €",2.95,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pain-a-bruschetta-gardapan-8000744000351
Rillettes pur porc le cormier VALLEGRAIN,VALLEGRAIN,3467980380008,"2,95 €",2.95,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/rillettes-pur-porc-le-cormier-vallegrain-3467980380008
Œufs bio frais REFLETS DE FRANCE,REFLETS DE FRANCE,3245390037794,"2,95 €",2.95,alimentaire_oeufs,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/oeufs-bio-frais-reflets-de-france-3245390037794
Moelleux au chocolat HAFNER,HAFNER,3456580911620,"2,95 €",2.95,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/moelleux-au-chocolat-hafner-3456580911620
Edulcorant Liquide Sucralose CARREFOUR CLASSIC',CARREFOUR CLASSIC',3560071332488,"2,95 €",2.95,alimentaire_sucre,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/edulcorant-liquide-sucralose-carrefour-classic-3560071332488
Terrine brocciu et menthe CHARLES ANTONA,CHARLES ANTONA,3425470108068,"2,95 €",2.95,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/terrine-brocciu-et-menthe-charles-antona-3425470108068
Tomates pelées MUTTI,MUTTI,8005110002908,"2,95 €",2.95,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/tomates-pelees-mutti-8005110002908
Pain Pinsa LA BOULANGERE,LA BOULANGERE,3760049799446,"2,95 €",2.95,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pain-pinsa-la-boulangere-3760049799446
Brosse à dents Souple Soin Gencives Sensibilité SIGNAL,SIGNAL,8720181237744,"2,95 €",2.95,hygiene_brosse_a_dents,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/brosse-a-dents-souple-soin-gencives-sensibilite-signal-8720181237744
Serviettes Hygiéniques avec Ailettes Normal Platinum ALWAYS,ALWAYS,8001090899071,"2,95 €",2.95,hygiene_protections_feminines,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/serviettes-hygieniques-avec-ailettes-normal-platinum-always-8001090899071
Fèves Bio JARDIN BIO ETIC,JARDIN BIO ETIC,3456300003819,"2,95 €",2.95,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/feves-bio-jardin-bio-etic-3456300003819
Rillettes campagnardes TERRINES D'AUGUSTINE,TERRINES D'AUGUSTINE,3460778552755,"2,95 €",2.95,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/rillettes-campagnardes-terrines-d-augustine-3460778552755
Haricot blanc au naturel RBI,RBI,3297386000350,"2,95 €",2.95,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/haricot-blanc-au-naturel-rbi-3297386000350
Baguette,,3289664183404,"2,95 €",2.95,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/baguette-3289664183404
Gaufres de Liège Bio,,3523680448285,"2,95 €",2.95,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/gaufres-de-liege-bio-3523680448285
Ratatouille à la Provençale CASSEGRAIN,CASSEGRAIN,3083681095296,"2,95 €",2.95,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/ratatouille-a-la-provencale-cassegrain-3083681095296
Pommes Golden Delicious en conversion Bio,,3523680388826,"2,95 €",2.95,alimentaire_fruits_legumes,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pommes-golden-delicious-en-conversion-bio-3523680388826
Pain aux Céréales Tranché CARREFOUR ORIGINAL,CARREFOUR ORIGINAL,3560071010058,"2,95 €",2.95,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pain-aux-cereales-tranche-carrefour-original-3560071010058
Œufs frais de poules élevées au sol de poules élevées au sol CARREFOUR CLASSIC',CARREFOUR CLASSIC',3560071098285,"2,95 €",2.95,alimentaire_oeufs,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/oeufs-frais-de-poules-elevees-au-sol-de-poules-elevees-au-sol-carrefour-classic-3560071098285
Canelés de Bordeaux CARREFOUR EXTRA,CARREFOUR EXTRA,3523680497153,"2,95 €",2.95,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/caneles-de-bordeaux-carrefour-extra-3523680497153
Macédoine de légumes Bio  MEME GEORGETTE,MEME GEORGETTE,3662790002120,"2,95 €",2.95,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/macedoine-de-legumes-bio-meme-georgette-3662790002120
Miettes de Thon à la Tomate LES MOUETTES D'ARVOR,LES MOUETTES D'ARVOR,3365621160050,"2,95 €",2.95,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/miettes-de-thon-a-la-tomate-les-mouettes-d-arvor-3365621160050
Sardines à l'Huile d'Olive Vierge Extra de Bretagne CONNETABLE,CONNETABLE,3263670016420,"2,95 €",2.95,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/sardines-a-l-huile-d-olive-vierge-extra-de-bretagne-connetable-3263670016420
Champignons émincés sans sulfite et sans additif BONDUELLE,BONDUELLE,3083681120653,"2,95 €",2.95,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/champignons-eminces-sans-sulfite-et-sans-additif-bonduelle-3083681120653
Brioches barre chocolat noisette PITCH,PITCH,3256549999320,"2,95 €",2.95,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/brioches-barre-chocolat-noisette-pitch-3256549999320
Brioches barre chocolat noir PITCH,PITCH,3256549999344,"2,95 €",2.95,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/brioches-barre-chocolat-noir-pitch-3256549999344
Grandes palourdes au naturel RAMONA,RAMONA,8410042203505,"2,95 €",2.95,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/grandes-palourdes-au-naturel-ramona-8410042203505
Cèpes Séchés CARREFOUR SELECTION,CARREFOUR SELECTION,3560071137779,"2,95 €",2.95,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/cepes-seches-carrefour-selection-3560071137779
Tarte poire,,3276550577423,"2,95 €",2.95,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/tarte-poire-3276550577423
Banane des Antilles,,3347761000670,"2,95 €",2.95,alimentaire_fruits_legumes,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/banane-des-antilles-3347761000670
Petits pois carottes CASSEGRAIN,CASSEGRAIN,3083680481991,"2,95 €",2.95,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/petits-pois-carottes-cassegrain-3083680481991
Coeurs d'Artichauts GEANT VERT,GEANT VERT,3254474018758,"2,95 €",2.95,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/coeurs-d-artichauts-geant-vert-3254474018758
Œufs Bio,,3770000468052,"2,95 €",2.95,alimentaire_oeufs,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/oeufs-bio-3770000468052
Tartelettes  vergeoises aux pommes,,3276550577584,"2,95 €",2.95,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/tartelettes-vergeoises-aux-pommes-3276550577584
Kiwi Hayward Bio HAYWARD,HAYWARD,3276555819221,"2,96 €",2.96,alimentaire_fruits_legumes,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/kiwi-hayward-bio-hayward-3276555819221
Chou Bio vert,,3270190010111,"2,96 €",2.96,alimentaire_fruits_legumes,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/chou-bio-vert-3270190010111
Huile spéciale pizza SOLEOU,SOLEOU,3259810006406,"2,96 €",2.96,alimentaire_huile,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/huile-speciale-pizza-soleou-3259810006406
Baguette Campagnarde FILIERE QUALITE CARREFOUR,FILIERE QUALITE CARREFOUR,3276550272410,"2,97 €",2.97,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/baguette-campagnarde-filiere-qualite-carrefour-3276550272410
Baguette Campagnarde FILIERE QUALITE CARREFOUR,FILIERE QUALITE CARREFOUR,3276550350613,"2,97 €",2.97,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/baguette-campagnarde-filiere-qualite-carrefour-3276550350613
Baguette Rustique,,3276550350606,"2,97 €",2.97,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/baguette-rustique-3276550350606
Baguette Rustique CARREFOUR LE MARCHE,CARREFOUR LE MARCHE,3276550272403,"2,97 €",2.97,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/baguette-rustique-carrefour-le-marche-3276550272403
Gel Lavant Mains Vegan Zéro Microbilles Format Recharge Argan Oudh 100% Plastique Recyclé MARCEL'S GREEN SOAP,MARCEL'S GREEN SOAP,8721082986199,"2,99 €",2.99,hygiene_savon,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/gel-lavant-mains-vegan-zero-microbilles-format-recharge-argan-oudh-100-plastique-recycle-marcel-s-gr-8721082986199
Légumes Mélange en Samure SUNTAT,SUNTAT,8690804152610,"2,99 €",2.99,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/legumes-melange-en-samure-suntat-8690804152610
Rillettes de canard LAREDY,LAREDY,3432770000114,"2,99 €",2.99,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/rillettes-de-canard-laredy-3432770000114
Nouilles Soja Sésame SUZI WAN,SUZI WAN,4002359021848,"2,99 €",2.99,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/nouilles-soja-sesame-suzi-wan-4002359021848
Nouilles précuites ramen pour wok SUZIWAN,SUZIWAN,4002359018855,"2,99 €",2.99,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/nouilles-precuites-ramen-pour-wok-suziwan-4002359018855
Pâtes Crozets au Sarrasin ALPINA,ALPINA,3252970011945,"2,99 €",2.99,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-crozets-au-sarrasin-alpina-3252970011945
Savon Solide Cuit Au Chaudron Extra Pur 72% D'huile Cosmos Natural MAITRE SAVON DE MARSEILLE,SAVON DE MARSEILLE,3182611233040,"2,99 €",2.99,hygiene_savon,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/savon-solide-cuit-au-chaudron-extra-pur-72-d-huile-cosmos-natural-maitre-savon-de-marseille-3182611233040
Huile de tournesol CARREFOUR BIO,CARREFOUR BIO,3560071512286,"2,99 €",2.99,alimentaire_huile,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/huile-de-tournesol-carrefour-bio-3560071512286
Pommes Jonagold FILIERE QUALITE CARREFOUR,FILIERE QUALITE CARREFOUR,3276552249830,"2,99 €",2.99,alimentaire_fruits_legumes,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pommes-jonagold-filiere-qualite-carrefour-3276552249830
Thon blanc au naturel PETIT NAVIRE,PETIT NAVIRE,3019080057009,"2,99 €",2.99,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/thon-blanc-au-naturel-petit-navire-3019080057009
Thon naturel  PETIT NAVIRE,PETIT NAVIRE,3019081239886,"2,99 €",2.99,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/thon-naturel-petit-navire-3019081239886
Soupe Miso Instantanée au tofu TANOSHI,TANOSHI,3229820181349,"2,99 €",2.99,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/soupe-miso-instantanee-au-tofu-tanoshi-3229820181349
Fraises SIMPL,SIMPL,3523680495005,"2,99 €",2.99,alimentaire_fruits_legumes,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/fraises-simpl-3523680495005
Œufs Bio,,3760214348165,"2,99 €",2.99,alimentaire_oeufs,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/oeufs-bio-3760214348165
Croissant Fourré Chocolat BAULI,BAULI,8001720645825,"2,99 €",2.99,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/croissant-fourre-chocolat-bauli-8001720645825
Cœurs de céleris CARREFOUR CLASSIC',CARREFOUR CLASSIC',3560071528041,"2,99 €",2.99,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/coeurs-de-celeris-carrefour-classic-3560071528041
Rillettes de sardines au piment de chipotle LES MOUETTES D'ARVOR,LES MOUETTES D'ARVOR,3365629120025,"2,99 €",2.99,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/rillettes-de-sardines-au-piment-de-chipotle-les-mouettes-d-arvor-3365629120025
Rillettes de maquereaux au poivre de Kampot MOUETTE ARVOR,MOUETTE ARVOR,3365629130024,"2,99 €",2.99,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/rillettes-de-maquereaux-au-poivre-de-kampot-mouette-arvor-3365629130024
Sucre Vanillé Bio ALSA,ALSA,3027030032853,"2,99 €",2.99,alimentaire_sucre,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/sucre-vanille-bio-alsa-3027030032853
Oranges Bio,,3276555704107,"2,99 €",2.99,alimentaire_fruits_legumes,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/oranges-bio-3276555704107
Pommes Golden Delicious,,3276554835079,"2,99 €",2.99,alimentaire_fruits_legumes,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pommes-golden-delicious-3276554835079
Pommes Jonagored vrac,,3276554965363,"2,99 €",2.99,alimentaire_fruits_legumes,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pommes-jonagored-vrac-3276554965363
